epoch,binary_crossentropy,dice_coef,loss,precision,recall,val_binary_crossentropy,val_dice_coef,val_loss,val_precision,val_recall
0,0.5346318803639407,0.4619215914969552,-0.4619215914969552,0.4282844242289967,0.6015587840963103,2.654658183798326,0.3236105158265713,-0.3236105158265713,0.20187441730393774,0.8586453653014867
1,0.5556259655033473,0.6063193627615003,-0.6063193627615003,0.5814595897381519,0.6469651061949558,1.1251117853911776,0.44181456166699473,-0.4418145622049428,0.337920245011791,0.6562450857369048
2,0.566780422403989,0.6476214670770971,-0.6476214670770971,0.6268556564078284,0.6806264092210775,1.7599963322012864,0.39821745492921407,-0.39821745492921407,0.2782604628198844,0.7179652470759106
3,0.553304168931743,0.679943539470034,-0.6799435394054989,0.6617994024258973,0.7095027401520608,1.049153466840083,0.5451019565551289,-0.5451019565551289,0.44196369786770334,0.725059337779503
4,0.5346571658405198,0.7063077108046357,-0.7063077108046357,0.6941192387605241,0.7284745801935572,1.1182998985805237,0.5809305715862164,-0.5809305715862164,0.4867916236285268,0.7291386562133955
5,0.492138185984854,0.7339962472927007,-0.7339962472927007,0.723812653601247,0.7504267056120479,0.6639269771128355,0.6198013884818941,-0.6198013884818941,0.7097940436877068,0.554109576914715
6,0.46013526666882026,0.7535664378151123,-0.7535664377505772,0.7468967072088102,0.7666035194245187,0.6207475297502663,0.6779100473176701,-0.6779100473176701,0.6979710385472335,0.663233581970745
7,0.4413531969872942,0.7705773640344957,-0.7705773640344957,0.769887289413904,0.7776523704469952,0.6452165786647625,0.675337813068383,-0.675337813068383,0.7076575500009723,0.6498094141913665
8,0.4475688043612327,0.7733360983402299,-0.7733360983402299,0.772064663143889,0.7808513605992171,0.7993758405804203,0.6625217252044471,-0.6625217252044471,0.6285906676135768,0.7059677199120986
9,0.4242102987919085,0.7916050240068324,-0.7916050239422973,0.7923215231295528,0.7973587221142119,0.6562029823714646,0.6923811509936295,-0.6923811509936295,0.7145147269813593,0.6748421322352619
10,0.4022633948138701,0.7993274274818203,-0.7993274274818203,0.8027520209821906,0.8012158354157852,0.7054951595485426,0.7066130994244173,-0.7066130994244173,0.6823408030215583,0.7359080059648851
11,0.39527353530143855,0.8031507055704704,-0.8031507055704704,0.8079225994540066,0.8044621477451299,0.6614230646338274,0.6884096297116056,-0.6884096297116056,0.7266022982580137,0.6571731541561305
12,0.4033855364636561,0.8070691847966418,-0.8070691847966418,0.8101064551697504,0.8102429257346832,0.7133475547343229,0.6504076949263041,-0.6504076949263041,0.7778448714619189,0.5621444687379145
13,0.3803691117019558,0.814630739458612,-0.814630739458612,0.8204844586515695,0.8142445103437573,0.6627983185143247,0.7110119313539581,-0.7110119313539581,0.7329668063764537,0.6933459313552732
14,0.37972391309638515,0.8178447344928864,-0.8178447344283513,0.8250130866063318,0.8164935367687691,0.6956724782713053,0.7101694326108113,-0.7101694326108113,0.7198803588371414,0.7037112827980991
15,0.377966598592676,0.8226819419277442,-0.8226819419277442,0.830634276295906,0.8203638010259416,0.6988485361910038,0.6932529823229201,-0.6932529823229201,0.7319850553674389,0.6615654377515565
16,0.37626268894396697,0.825041220140643,-0.825041220140643,0.8301593859302063,0.8254302665623507,0.6941990583381928,0.6894623380598178,-0.6894623377908438,0.736252872468332,0.6516127698257942
17,0.3698394344825154,0.8279587365219013,-0.8279587365219013,0.8337832104080732,0.8271504191027518,0.6197947912483008,0.7208813075984859,-0.7208813075984859,0.7661765965528867,0.682761494272022
18,0.3566782285300825,0.8318260011088543,-0.8318260010443193,0.8419151951245489,0.8272342551394736,0.7479482828925232,0.7081430673814423,-0.7081430673814423,0.689051209374025,0.7312769397071123
19,0.37430435883412894,0.8266408545674572,-0.8266408545674572,0.8356447837966094,0.8231475707538822,0.8512203419630506,0.6810969379095905,-0.6810969379095905,0.65242803560949,0.7158294246260044
20,0.364941709130783,0.8341278168044084,-0.8341278168689436,0.840682052711534,0.8331870795999992,0.7033008841616152,0.7175355701024781,-0.7175355701024781,0.7262920781378281,0.7117672540005364
21,0.3687118575228608,0.8330387781455229,-0.8330387781455229,0.8394206667447204,0.832226887093627,0.7508807447520404,0.6621475600593787,-0.6621475600593787,0.7730782724890037,0.5810143822797369
22,0.35958945917045465,0.8376973956474859,-0.8376973956474859,0.8462746654201142,0.834549672575728,0.7736556214761218,0.7035511481417646,-0.7035511481417646,0.6938945121713493,0.7157214382925619
23,0.35536141438678315,0.8419742958919473,-0.8419742958919473,0.8502897380517643,0.8390953500015801,0.6832737299724606,0.7096271588053514,-0.7096271588053514,0.762059534392202,0.6663454933502183
24,0.34546205955132,0.844427112598035,-0.844427112598035,0.8516535386346336,0.8426572091783885,0.7102976956737601,0.7033256438665011,-0.7033256438665011,0.7480509005729041,0.6660624209939358
25,0.35333793115672635,0.8422488160802462,-0.8422488162093165,0.8495339103698111,0.8403810854467183,0.6819368851529132,0.7256850097799129,-0.7256850097799129,0.7600116437092584,0.6962381810057464
26,0.3411180623240314,0.8494561099035495,-0.8494561099680846,0.8567687228496274,0.8470916738366606,0.7042261008105983,0.7026886759251894,-0.7026886759251894,0.7554190238460307,0.6585167851904239
27,0.327853494034592,0.8520621069327429,-0.8520621069327429,0.8610152478417363,0.8482500850225022,0.6578918595391491,0.7217483463485318,-0.7217483463485318,0.7813766189860953,0.6730116622973005
28,0.3365514882008923,0.8503741912637349,-0.8503741912637349,0.858957522498317,0.8468935647507465,0.7798092367416685,0.7153561076532633,-0.7153561081912113,0.6853840750262195,0.7508028063533109
29,0.3312722528204096,0.8514690898542747,-0.8514690899188099,0.8598140388043116,0.8485194246662597,0.7852783656077265,0.7110772247994419,-0.7110772247994419,0.6748980460184145,0.7546168844407216
30,0.3394498863665249,0.8512822129526093,-0.8512822130171445,0.8597765403322556,0.8479745408811318,0.675530110778361,0.7262954421422111,-0.7262954421422111,0.7590551944415922,0.6987420311903695
31,0.33131564358526,0.854025029126779,-0.8540250290622439,0.8608337547315463,0.8523008053490692,0.704388224551108,0.7250069027453397,-0.7250069027453397,0.7316085694110499,0.7206830962569313
32,0.330234633551345,0.8556784262462012,-0.8556784263107362,0.8638814559174905,0.8524932498898843,0.6475822409137492,0.7447905707230207,-0.7447905707230207,0.7536441781675772,0.7378648703494227
33,0.32785611839431766,0.8549497823608856,-0.8549497823608856,0.862939039947874,0.8518522967245218,0.744606390326462,0.7098190393904056,-0.7098190393904056,0.7160723702141524,0.7063194430476922
34,0.32369361457085394,0.8578364320418803,-0.8578364320418803,0.8681455868154752,0.8527382258575888,0.6875960933387495,0.7243638016041436,-0.7243638016041436,0.7644011170640319,0.6902792281622491
35,0.32801831937961734,0.8559345441393235,-0.8559345441393235,0.8642048378329403,0.8531928599113094,0.7874975498187413,0.6877237792910221,-0.6877237792910221,0.7239128952637476,0.6578758941015181
36,0.31999270935474716,0.8579904156853596,-0.8579904156853596,0.867034553319874,0.8539940866751813,0.6797001682463966,0.7344407522075873,-0.7344407522075873,0.7500448563684194,0.7216819393505689
37,0.33171132040742396,0.8567864331542098,-0.8567864331542098,0.8662302193780248,0.8531366872838804,0.7409170895061769,0.6917396028549663,-0.6917396028549663,0.7711419088745806,0.6296881226425998
38,0.3221555317362029,0.8597478764095364,-0.8597478764095364,0.8672062888218759,0.8581613813026377,0.6538596742976028,0.7400805199040775,-0.7400805199040775,0.751610073895581,0.7314805861067983
39,0.32867334634646445,0.8596674704794349,-0.8596674704794349,0.8691827714985302,0.8554298998396755,0.6900726541715408,0.7185294445778919,-0.7185294445778919,0.7647533564683763,0.6797329590854232
40,0.33687508475372624,0.8540752631030902,-0.8540752631676254,0.8628371821280009,0.8510909365040753,0.7030615911479461,0.7262034833646424,-0.7262034833646424,0.7609228018388852,0.6967193130336513
41,0.33048234279793853,0.8584643420124013,-0.8584643420124013,0.867643425517807,0.8549187617959683,0.6923501405474942,0.7295769433682576,-0.7295769433682576,0.7483724866748287,0.7137803332039595
42,0.322843711498936,0.8617835431297189,-0.8617835431297189,0.8711497926541664,0.8578995432028682,0.7143071550970043,0.7339084943494212,-0.733908493811473,0.7326234503773575,0.7367590227927542
43,0.31886049815332185,0.8626782352426652,-0.86267823517813,0.8708663745172203,0.8599161628315902,0.7256946765451224,0.7309538512238527,-0.7309538512238527,0.7350492457512914,0.7288615086018394
44,0.32497460670340056,0.8624808339264136,-0.8624808339264136,0.8704114362836245,0.859967431331827,0.7476705773212419,0.7225734872292956,-0.7225734872292956,0.7328903811718153,0.71402143011885
45,0.319300143842756,0.8645152438249667,-0.8645152438895017,0.8736551617868745,0.8608204541318909,0.7949954701137026,0.71202399724227,-0.71202399724227,0.7093122168998856,0.7162799171377175
46,0.3238430870668668,0.8632738601598661,-0.8632738601598661,0.8691685015812433,0.8627954499062752,0.8054543939630908,0.7133569620576576,-0.7133569620576576,0.6839879233699413,0.7474839552860397
47,0.32241901992499544,0.8624171587413088,-0.8624171587413088,0.8700202750973807,0.8604069683344243,0.6847466540250537,0.744404245154522,-0.744404245154522,0.7441488574343037,0.7462747573637359
48,0.31043317233163487,0.8667206307570622,-0.8667206308215972,0.8741352432421556,0.8648032333335612,0.7145398833691429,0.735509477905418,-0.735509477905418,0.7271757562668315,0.7459631620331362
49,0.3110396082961957,0.8659617930534548,-0.8659617929889196,0.8744265699267852,0.8633391623400981,0.716699387407475,0.734108558092737,-0.734108558092737,0.7530662743408327,0.7177060754290556
50,0.3142085202706227,0.8668033515751336,-0.8668033515751336,0.8720424368738767,0.8671284663362284,0.6935606222237106,0.7322546548547998,-0.7322546548547998,0.7538846120370173,0.7132834976753303
51,0.31117295957182123,0.8696225593749864,-0.8696225593749864,0.8752964106975256,0.8696085253465016,0.7680564880478683,0.7223696439705171,-0.7223696428946209,0.7233255694919545,0.7231132539816282
52,0.31386709474301433,0.8672305699187783,-0.8672305699187783,0.8746710255348409,0.865581931516483,0.7175523096473638,0.7292826620034792,-0.7292826620034792,0.7361846495191112,0.7239955419452612
53,0.30111281193983197,0.8708159370874625,-0.8708159371519977,0.8770253085997157,0.8701314646839424,0.7109689599824296,0.7311802302026577,-0.7311802302026577,0.732858156038966,0.7313768036313866
54,0.2994468789781622,0.8723844309269272,-0.872384430862392,0.8789528530105568,0.871337779198647,0.7171555777964609,0.7378784990482812,-0.7378784990482812,0.7231458551401696,0.7553417539553522
55,0.302074289427737,0.8729065395294716,-0.8729065394649366,0.8794792559741637,0.8719213475211455,0.7448089479969727,0.7157407087754687,-0.7157407087754687,0.7489686891275192,0.6866436873962732
56,0.29951990020512603,0.8728351575205883,-0.8728351574560531,0.8788571762749517,0.8722420569207566,0.7118909257844037,0.731923860655795,-0.731923860655795,0.735032465698917,0.7306480434612247
57,0.2956879447424448,0.8734448716825302,-0.8734448717470652,0.877543382917766,0.8748681735119916,0.7283212480819331,0.7298524728918497,-0.7298524728918497,0.7484958179229129,0.713676246921573
58,0.3014806796392872,0.8736139732219792,-0.873613973157444,0.8779845745365256,0.8749184592583831,0.6456675979204557,0.7396685497209914,-0.7396685497209914,0.761102983667532,0.7210107292939609
59,0.2958432404980251,0.8754445895739787,-0.8754445895739787,0.8818353787935777,0.8745194031542749,0.7132992641697722,0.7298741562271807,-0.7298741562271807,0.7521523640689437,0.7103939236071135
60,0.30217099346578663,0.8737989677888276,-0.8737989677888276,0.8798374037765331,0.8734252191999352,0.6921514438646795,0.736125561089292,-0.73612556162724,0.7596590365098271,0.7159443562211543
61,0.2995573264494661,0.8742317247050002,-0.8742317248340704,0.8797495185477024,0.8743459034038343,0.6999135765680767,0.7343260050895842,-0.7343260045516362,0.7623842478013642,0.7097127711945062
62,0.30262403054612186,0.871372452955217,-0.8713724530197522,0.8758458630276635,0.8727737384061371,0.7036114272658145,0.7320227785446153,-0.7320227785446153,0.7659313435588933,0.7021898333561549
63,0.30348352635510817,0.8726794573846655,-0.8726794573846655,0.8794698720243701,0.8714594433915827,0.7612732627331565,0.6921058607015369,-0.6921058607015369,0.7746793605145135,0.6278123397259076
64,0.29369943447317487,0.8766764124243122,-0.8766764124243122,0.8821031846438409,0.8768656622697493,0.7394299163930252,0.7336076543219253,-0.7336076543219253,0.7300614599501614,0.7391744692833415
65,0.31074616518847714,0.8724028485943714,-0.8724028485943714,0.8778927908696463,0.8727528698364859,1.1210311546867935,0.6239948647116926,-0.6239948647116926,0.5748259684454233,0.6852329272225446
66,0.2991223910209574,0.8752384297694928,-0.8752384297694928,0.881533829370274,0.8748634286182895,0.7474085040901542,0.7247308117172778,-0.7247308117172778,0.751442224002487,0.701496821340671
67,0.29168514664062645,0.8775719945928451,-0.8775719945928451,0.8820382642663367,0.8789673150747356,0.7583694210551706,0.7285406364645769,-0.7285406364645769,0.7171734806002262,0.7425984630515859
68,0.29300698313995993,0.8772405736267748,-0.8772405736267748,0.8822115760001334,0.8778988349587435,0.7324029049072885,0.728793404054986,-0.728793404054986,0.7441112019309929,0.7159865211278523
69,0.2885196142934421,0.8790454352996524,-0.8790454353641876,0.8833629290434952,0.880437647459981,0.7372059058299106,0.732102243984695,-0.732102243984695,0.7376480051901488,0.7282456852693473
70,0.28937874876701664,0.8784823569062986,-0.8784823569708338,0.8824934244749607,0.8801622683736554,0.7232415842880842,0.7276212862467507,-0.7276212862467507,0.7586482419003648,0.7004666287546123
71,0.2964927372464167,0.8782148217292718,-0.8782148217292718,0.8828764090216898,0.8793018526228644,0.6937519819727873,0.7440064790446835,-0.7440064790446835,0.7573884057439191,0.7328100241048241
72,0.29072002461522933,0.8792367593299367,-0.8792367593944718,0.8850684241976972,0.8792014968839235,0.6912443132176727,0.7402516675554889,-0.7402516675554889,0.7620798617278626,0.7212786422739821
73,0.2916646045864584,0.8796247720279545,-0.8796247720279545,0.8840031037603224,0.8810877339077905,0.7140374742582817,0.737974675123442,-0.737974675123442,0.739312813385299,0.7383710969010845
74,0.28872125869931653,0.8817738674556991,-0.8817738674556991,0.8865976498894337,0.8828793369402028,0.7349574221600694,0.7268944499940218,-0.7268944499940218,0.7421549679139892,0.7134913850562237
75,0.292887064183414,0.8798990131792644,-0.8798990131792644,0.8822601082689993,0.8834986790801705,0.8439878010147315,0.7089382153986163,-0.7089382153986163,0.6819954742593456,0.7403098293159843
76,0.2871169679579976,0.8794692242078421,-0.8794692242078421,0.88284772817786,0.8818543436285633,0.6874963159054781,0.7483633256591526,-0.7483633256591526,0.7525780849752173,0.7454423376944213
77,0.28607815182043805,0.879647200940852,-0.879647200940852,0.882232682084872,0.8827956241542202,0.7340117894139961,0.7336839620387081,-0.7336839620387081,0.7220091364659127,0.7474835264338483
78,0.2952815654952581,0.8794849268695192,-0.879484926804984,0.8825853613482352,0.8822841459587571,0.7455028376209176,0.7346785899103764,-0.7346785899103764,0.7173272624127701,0.7543854988869347
79,0.2823129120347767,0.8825789212586819,-0.8825789212586819,0.8855801432382601,0.8855007364797406,0.7142138627462008,0.7408897216139287,-0.7408897216139287,0.7549478910890297,0.7291011471395458
80,0.2828712990211429,0.8833211054529344,-0.8833211054529344,0.8877010554423731,0.8847786415418333,0.8426438747545442,0.70456881557561,-0.70456881557561,0.6783043246191761,0.7348426117793748
81,0.2842688330579444,0.8835381256547931,-0.8835381256547931,0.887071210915209,0.8860343590527192,0.7223896099664674,0.7284301083655994,-0.7284301083655994,0.7471730962987411,0.7119834736150955
82,0.27245216409769757,0.8854644530105508,-0.8854644530750859,0.888341016251063,0.8884291767738453,0.7375693776332084,0.7398946888825523,-0.7398946888825523,0.7310106317489156,0.7506623604882925
83,0.27732726662137797,0.8842687128993432,-0.884268712834808,0.8876316957320936,0.8867830096539505,0.7173018062803289,0.7398557406900592,-0.7398557406900592,0.7351843030444121,0.7462282019401716
84,0.28181223717149895,0.8824711243999939,-0.8824711243354587,0.8850372009666619,0.8857753966318265,0.7068895454441166,0.741964724842822,-0.741964724842822,0.7473899693050109,0.7382132740227324
85,0.2832290060227699,0.8826675767142724,-0.8826675767142724,0.8875228713967162,0.8835877775113373,0.8222145335446196,0.7159994190780695,-0.7159994190780695,0.7104475391685747,0.7229446623514706
86,0.28687270099580314,0.8816588538299137,-0.8816588538299137,0.8848161523659129,0.8846508777595898,0.7674807363899175,0.734230257328667,-0.734230257328667,0.71529533092726,0.755930330779148
87,0.28038069536774746,0.8839681889521399,-0.8839681890166751,0.8869744789140882,0.8868862288552686,0.7242420880587953,0.7408020309162484,-0.7408020309162484,0.73888946633907,0.7439275289270422
88,0.2738817064902286,0.8851316670490684,-0.8851316670490684,0.8884344758565109,0.8876900967192785,0.7071886330579235,0.7326805306746896,-0.7326805306746896,0.7656539924376834,0.7045183084707345
89,0.2814120328357954,0.8837411921098667,-0.8837411921098667,0.8863115820754601,0.8870986398937073,0.7141365233526333,0.7396876870079592,-0.7396876870079592,0.7444532414636027,0.7365554648616254
90,0.27341976826675735,0.8853049100400463,-0.8853049100400463,0.8883968998003233,0.8881335888604882,0.7227086013297311,0.7379630549074511,-0.7379630549074511,0.7450919105042619,0.7326722193495891
91,0.28563666373375124,0.8827248668582887,-0.8827248668582887,0.8864171161776552,0.8850692101581213,0.7249072625533769,0.7427740639297541,-0.7427740639297541,0.7456807026148703,0.7414458101406854
92,0.2768796275318598,0.8863699366231664,-0.8863699366231664,0.8892689329326385,0.8894370809397485,0.7400515609377127,0.7391832999158853,-0.7391832999158853,0.7400562094006727,0.7399802496286936
93,0.27814065321679754,0.8872127601237151,-0.8872127601237151,0.8908206450830759,0.8895595210772564,0.7184461526276833,0.7382878957027132,-0.7382878957027132,0.7460923547779179,0.7317745538179625
94,0.2668203898242099,0.8861166666136412,-0.8861166666781763,0.8889488218252976,0.8893770989709832,0.7066566816090677,0.7437111473901177,-0.7437111473901177,0.743445558668474,0.7456980269092945
95,0.2787731052826059,0.8847685134245649,-0.8847685133600297,0.8865357887801695,0.889015655811342,0.7661898781767988,0.7259273178809512,-0.7259273173534765,0.7339556201369362,0.7193139789378749
96,0.27654448765317513,0.8851773162691455,-0.8851773162691455,0.8877628177804522,0.8887303735772063,0.7421412724019818,0.7433679855902703,-0.7433679855902703,0.7310090514727018,0.7577531349572895
97,0.2862255538617341,0.8833806488796868,-0.883380648944222,0.884556830987728,0.8882884177205469,0.7035732693190179,0.7302330058834613,-0.7302330058834613,0.7703639106414809,0.6960048784202617
98,0.2763994457325206,0.8872599276359487,-0.8872599276359487,0.8892553229386696,0.8911898040497855,0.7018375231578462,0.7484375143739721,-0.7484375138360241,0.7521903136146628,0.7461860059400758
99,0.28532395613508443,0.8857049662579495,-0.8857049661934143,0.8897237914782574,0.8876602351536427,0.7121901035524018,0.7408855146449396,-0.7408855146449396,0.7441143453766723,0.7388971860012853
100,0.27802324563832753,0.8857197996572583,-0.8857197997217934,0.8882139739715573,0.8893358270137948,0.7179142813389913,0.7338869224171346,-0.7338869224171346,0.7590164764908677,0.71146037679717
101,0.28226657140146555,0.8872019182737383,-0.8872019182092031,0.8888767803577491,0.8915144753641977,0.7195836496051898,0.744299696670973,-0.744299696670973,0.7381488022391116,0.7519448081078512
102,0.26588739182408005,0.8887032514116164,-0.8887032514761516,0.891112633936846,0.8923873451686412,0.7522119780202204,0.7346824762623233,-0.7346824762623233,0.729401810935258,0.7414795423888128
103,0.2625163492636538,0.891870970112155,-0.8918709699830848,0.8937677878381474,0.8960432917873495,0.7540500513160272,0.7370413181368625,-0.7370413181368625,0.7264024208599049,0.7492359003005045
104,0.27869779681452117,0.8873958999380605,-0.8873959000025956,0.8885694883018409,0.8923314313911266,0.7494764486159659,0.730100746404393,-0.730100745866445,0.7536071257040389,0.7090909642433001
105,0.27088951542102296,0.8900436718466995,-0.8900436719112347,0.8928540763322178,0.8931920176050063,0.7275070019254616,0.7393228457938033,-0.7393228463317513,0.7411858648169342,0.7384340171349177
106,0.2748047840923084,0.8901767902118192,-0.8901767902118192,0.8918382254654631,0.8946009232606553,0.7014953049188917,0.7390013246760041,-0.7390013246760041,0.7542500405535371,0.7257512770189706
107,0.2743889831809989,0.8888838153192108,-0.888883815383746,0.8910321166062055,0.8929805132593103,0.7232606588211735,0.739725353654507,-0.739725353654507,0.7608002157337898,0.7208137018490681
108,0.2743340614697488,0.889282051930442,-0.8892820519949771,0.8910161414514015,0.8935912634811137,0.7856258650710436,0.7124765688546728,-0.7124765693926208,0.7347225163817837,0.693180714165691
109,0.2828933006953553,0.8853712277321549,-0.8853712277321549,0.8870390384240603,0.8899311586833712,0.7000942507267859,0.7506333023632477,-0.7506333023632477,0.737257347640578,0.7661157456976412
110,0.2742405933747048,0.8889052227313717,-0.8889052227959069,0.8910325100768847,0.8931201817463775,0.7349254968794675,0.7430670304418902,-0.7430670304418902,0.736330352427727,0.7513940530133161
111,0.26739633491721937,0.8902765725862608,-0.8902765725862608,0.8928551154321438,0.893866178781532,0.7236686170316345,0.742607224073651,-0.742607224073651,0.7496909998384194,0.7371463883224377
112,0.2640432808636948,0.8907705077287592,-0.890770507664224,0.8926048710548604,0.8949917381772132,0.7228683715262568,0.7437484437593054,-0.7437484437593054,0.7460735168052495,0.742570376460733
113,0.2692190078544947,0.8897733067784696,-0.8897733068107371,0.8909670649836103,0.8948979656086592,0.7209981770829603,0.7490930651929835,-0.7490930651929835,0.7494207566825922,0.7497585771961763
114,0.2696351681716156,0.8914341836419133,-0.8914341836741808,0.8933729727568178,0.8957603894796863,0.7275269829593929,0.742234541357091,-0.742234541357091,0.7468702104239338,0.7389836270197303
115,0.26044567302353405,0.8935177803116993,-0.8935177803116993,0.8952235427187758,0.8980368703100371,0.7441068789804025,0.7372258990895447,-0.7372258990895447,0.7279051973716447,0.748036592445649
116,0.26839789597663644,0.8905599586578508,-0.8905599585933157,0.8919982161935969,0.8953492106065548,0.7333723586926821,0.7378583513872718,-0.7378583513872718,0.7502315282176117,0.7273297432527646
117,0.26111138418587887,0.8932291754348395,-0.8932291753703043,0.8943960245629315,0.8981011676783167,0.7370078095675375,0.7340408053639133,-0.7340408053639133,0.7441887841543136,0.7253529544556614
118,0.26029174360246976,0.8944160524205554,-0.8944160524205554,0.8959774104946875,0.8991708896696026,0.7341125730680644,0.7429001543280881,-0.7429001543280881,0.7383674825356755,0.7487481976674352
119,0.2532466164801791,0.896393662822768,-0.8963936627582328,0.8979785929463445,0.9010636854502173,0.742444446962663,0.7350860668433702,-0.7350860663054222,0.7327472536357301,0.7386278869442992
120,0.2696340776215182,0.8907276751572769,-0.890727675221812,0.8928100915634565,0.8949229656720689,0.7485555430827158,0.7387125864356003,-0.7387125864356003,0.7390817866428664,0.7394967365350964
121,0.27284561606481406,0.8918716935251326,-0.8918716935896678,0.893562507944326,0.8965613814905744,0.7239328588658291,0.7423224986029876,-0.7423224980650396,0.7441407590566559,0.7417914253064442
122,0.2654286941352888,0.8919244799690362,-0.8919244799690362,0.8943018538965297,0.8957773532739394,0.7305808515701483,0.7402953700253249,-0.7402953700253249,0.7438557579414079,0.7381268396489457
123,0.2573892327712025,0.895498010362573,-0.895498010362573,0.8973836884089702,0.8998634037567765,0.7316306239861443,0.7421924766650699,-0.7421924766650699,0.7363555291499472,0.7496805593425186
124,0.2600366068240005,0.8956535181192775,-0.8956535181192775,0.8974625127508611,0.9002323049185543,0.7199259049087655,0.7461966970121817,-0.7461966970121817,0.7448050188243605,0.7486505297547213
